id,geometry,buildstart,opening,closure,length,city_id
6383,"LINESTRING(139.6120406 35.4653704,139.612705287699 35.4659646857056,139.613011195833 35.4663711926485,139.613623012143 35.4673546686958,139.614347531396 35.4682594560348,139.614911046398 35.4685872750177,139.615667766551 35.4689150926807,139.617406612864 35.4690199940342,139.619644572422 35.4691511205541,139.622252841872 35.4693084720959,139.623267168891 35.4694658233297,139.624458600612 35.4695707239649,139.625118718189 35.4696625119226,139.626503355231 35.4711835542157)",1927,1927,1968,1598,114
6388,"LINESTRING(139.612830574187 35.4543445711921,139.613221213084 35.4545255661377,139.61535593661 35.4555940366121,139.617130586277 35.456411092699,139.6181094 35.4568216)",1913,1913,1970,553,114
1702,"LINESTRING(139.805289666439 35.7496752261246,139.805909515446 35.7513252306012,139.806454982543 35.752441982505,139.807459137885 35.7532870816466,139.808227750617 35.7540315663036,139.810000518559 35.7558525062737,139.811215422561 35.7571703980978,139.812244371883 35.7582870679868,139.812950999712 35.7591321050403,139.813402632157 35.7600580791874,139.813551395913 35.7606616645718,139.813576189862 35.7614563783397,139.813452220055 35.7622913222238,139.813092707638 35.7630960791318,139.812757989201 35.7636292260889,139.812253833543 35.7641724572526,139.811658778517 35.7646754193693,139.810976944638 35.7650677276192,139.809315749366 35.7660132831373,139.806055343726 35.767904360453,139.797984909944 35.7722999357571,139.792207916855 35.775537996642,139.791402113168 35.7760811179776,139.79043514875 35.777107003699,139.78935661153 35.7782736811842,139.788984702139 35.778675979807,139.787420402995 35.7801602280412,139.78675096609 35.7810352041637,139.786478232526 35.781729143896,139.786441041602 35.7821515390282,139.786453438577 35.7828152982601,139.786651790262 35.7835092224535,139.786899729846 35.7843439348383,139.787634531001 35.7864996957473,139.78815520415 35.7878975300173,139.788737862201 35.7895366856499,139.79076991249 35.7946323839472,139.791265791658 35.7958591358342,139.791987115715 35.797989636397,139.792631758671 35.7997492412332,139.794180812856 35.803775708186,139.794738676959 35.8053341037811,139.795209762177 35.8065003669303,139.7957428323 35.8074454296821,139.796102344717 35.8079179568472,139.796943123081 35.8089782543257,139.798269599884 35.810546601245,139.799509297867 35.8119942786014,139.800377086426 35.8131101785604,139.800972284886 35.814025965664,139.801666515771 35.8155338962748,139.802187188888 35.8169412723317,139.80234834965 35.818036997848,139.80267033526 35.8203822630944,139.803153817485 35.8259610165854,139.803354305263 35.8286515861099,139.803876213187 35.8343560592997,139.80375224341 35.8353610920891,139.80351670077 35.8364264129463,139.803305952141 35.8375419694462,139.803054640142 35.8383921346584,139.802595951898 35.8393971163195,139.801864530089 35.8408141188231,139.800984344524 35.8424521823816,139.800587641183 35.8433867679083,139.799555813656 35.8455074566124,139.798576452264 35.8476076653722,139.797807839501 35.8491250064728,139.795198090426 35.854397588422,139.794847544542 35.8551153627207,139.794035754071 35.8570293957352,139.793537609886 35.8583901254793,139.793463810782 35.8590330995368,139.792941257952 35.861536498356,139.79218481681 35.8643474907344,139.791470567158 35.8675096786207,139.790953973197 35.8701111491379,139.790511178387 35.8720397704228,139.789663241619 35.8759599751089,139.789220446808 35.8781276419372,139.788722302669 35.8801457611775,139.788096269413 35.8829241547463,139.787819522633 35.8841499072217,139.787118430865 35.8855998582181,139.786159042093 35.8877074716037,139.785623998356 35.88876873087,139.784941356364 35.8902484911691,139.78127423403 35.8980640297577,139.780204146602 35.9004702120157,139.779853600671 35.9015313002075,139.779669102864 35.9027418200627,139.779441509366 35.9045323605035,139.779459959142 35.905563506158,139.779718256146 35.9068038519572,139.779810505026 35.9078050807838,139.780179500244 35.9108280810093,139.780363998051 35.9141901954234,139.780419347425 35.9151315618511,139.780317020914 35.9160529977897,139.779818876775 35.917816141384,139.778785688853 35.9212825463968,139.778029247756 35.9238075475062,139.776574995709 35.9286785839813,139.774416370319 35.9357708770823,139.77393667591 35.9376381470195,139.773586130026 35.9387136744889,139.77074486296 35.9483033200329,139.767663748531 35.9588324751709,139.766037157217 35.9642405069147,139.763085191184 35.9741852278092,139.762753095076 35.9748123303895,139.762125802458 35.9755887361991,139.761498509794 35.9760963820296,139.760926566505 35.9764995102137,139.759253305262 35.9772021799766,139.752131688786 35.9799941345329,139.749585618476 35.9812930314952,139.748386382522 35.9818902183708,139.747002648762 35.983114437344,139.746338456546 35.9841744164813,139.74523146952 35.9868914810651,139.74286666729 35.9934566531283,139.740684094586 35.9990929886808,139.739780055188 36.001690132595,139.737099379932 36.0086774179808,139.736103091608 36.011378714528,139.735346650511 36.0132889678038,139.733656809098 36.0178412512029,139.732808119075 36.0201542529667,139.732291525113 36.0210048236309,139.731654363955 36.0217445592416,139.730639625809 36.022654800373,139.729587988156 36.023341204755,139.726617573007 36.0246692310485)",1899,1899,2012,34001,114
1705,"LINESTRING(139.798185848797 35.7118490552635,139.798780512591 35.7124779892223,139.798948238263 35.7126042706305,139.799253194086 35.7126736015279,139.799628289706 35.7126983625349,139.799994236663 35.7126438882971,139.8003388367 35.7124854175372,139.800668188977 35.7122823764365,139.800960946543 35.7121065721227,139.80130978111 35.7118872000476,139.801681827165 35.7116643483412,139.802130112207 35.7114637812813,139.802441167097 35.7113746402024,139.802755271583 35.711278070597,139.803472633037 35.7110651218906,139.80416793224 35.7108719818005,139.804573523442 35.7107556022785,139.805101096973 35.7106119847686,139.805993601438 35.7103544632663,139.806472382031 35.710238083001,139.807039599807 35.7101588452687,139.80758242113 35.7101489405513,139.808030706141 35.7101811308846,139.808561329705 35.7102578925333,139.809259678473 35.7104138915324,139.80999462339 35.7105203670893,139.81090339167 35.710611985295,139.811677979393 35.7106738894176,139.812324485659 35.710795221378,139.812717878665 35.7109165531413,139.813135668094 35.7110428370358,139.813452822113 35.7112136913909,139.814089112264 35.7115757446443,139.814610586666 35.7118926894416,139.814903344232 35.7121031599103,139.815037524788 35.7122393463837,139.81540141619 35.7125942370329,139.8157978587 35.7131563107841,139.815996079984 35.7134509646005,139.816454214804 35.7142118942438,139.816582296231 35.7146897712867,139.816591444924 35.7151255530457,139.816592498231 35.7157773817274,139.816595547765 35.7163394330284,139.816589448666 35.7166860706283,139.816610524607 35.7173514012194,139.816625772398 35.7179580083075,139.816671515772 35.7183021629341,139.816746313364 35.7190038409993,139.8168012054 35.7192539070433,139.817002476219 35.7198109820647,139.817118359419 35.7200536179791,139.817477063773 35.7205084691004,139.817955844367 35.7210531561416,139.81829739487 35.721382442418,139.818587102872 35.7217117273211,139.818748729446 35.7220509141152,139.818996203052 35.7226148909228,139.819099888026 35.7229664527852,139.819157829626 35.7233006826834,139.819324856908 35.7242742742159,139.819382798508 35.7246827705366,139.819449888771 35.7250194689579,139.819600672817 35.7258907449087,139.819716556017 35.726519568042,139.819786695844 35.7268983449335,139.819789745778 35.7272443177251,139.819768398889 35.7276825064498,139.819713506853 35.7279424477732,139.819661664351 35.7281924857736,139.819543541063 35.7285717115973,139.819421558764 35.7289430519505,139.819278229515 35.7292896347042,139.819220287915 35.7294827301664,139.819034265506 35.7300120925802,139.818945828324 35.7304230350325,139.818918382306 35.7308983393184,139.818918382306 35.7311062840516,139.818945828324 35.7312968995811,139.819026976794 35.7316981379998,139.819179454706 35.7321065962494,139.819338031716 35.7323912780341,139.819529086853 35.7327552006085,139.819751704561 35.733032453676,139.820117651518 35.7333567395066,139.820507994959 35.733740434777,139.820927144144 35.7341425597179,139.821216852145 35.7345906121722,139.821341884008 35.7349693506815,139.8214301406 35.7353919112302,139.821466735311 35.7358053012993,139.82145148752 35.7360751176207,139.821396595484 35.7362904749324,139.821319378366 35.7365990995698,139.821099810191 35.7370199094119,139.820797903963 35.7375818108489,139.820553939851 35.7380661485764,139.82028557877 35.7385018024571,139.820059911467 35.7389646821012,139.81951213446 35.7399686702098,139.819198030004 35.7405280756083,139.819018106075 35.7408721327264,139.81856567977 35.7417032832699,139.818300368222 35.7421537683722,139.818069926976 35.7426162758591,139.817822912783 35.7430345787361,139.817633840191 35.7432499172369,139.817456965826 35.7434627800049,139.817213001674 35.7437034490068,139.816877550299 35.743941061871,139.816359125461 35.7442826291147,139.815977930713 35.7444534121869,139.815449444471 35.744661456489,139.815016407251 35.7447678860569,139.814571171774 35.7448495644638,139.814125936327 35.7448718403761,139.813567867214 35.7448594648796,139.813101423881 35.7448124041288,139.812287191913 35.7447010244092,139.811771816608 35.7446094454042,139.810388374613 35.7444166739928,139.809622935583 35.744268166923,139.809226493728 35.7442161894465,139.808689771534 35.7441592616187,139.808250635185 35.744149361128,139.807524840399 35.7442137143196,139.80689053233 35.7443943980134,139.806301967665 35.7446171581548,139.805756096778 35.7450478259997,139.805393199641 35.7454488761635,139.805042500475 35.7458820145838,139.804890022563 35.7463745519808,139.804762778148 35.7468862736577,139.804784125068 35.7472847538973,139.80493050385 35.7478094577443,139.805151281335 35.7485301582462,139.805270214099 35.7490721786918,139.805434890723 35.7496364701295)",2012,2012,999999,7085,114
5643,"LINESTRING(5.711432 45.1913695,5.7116839 45.1911726,5.7119863 45.1909436,5.7124907 45.1905618,5.7125266 45.1905368,5.7126255 45.1904682,5.7128238 45.1903139,5.712888 45.1902601,5.712928 45.1902207,5.7129513 45.1901965,5.7129803 45.1901573,5.7130069 45.1901083,5.7130224 45.1900681,5.7130241 45.1900586,5.7130273 45.1900406,5.7130343 45.1900012,5.7130352 45.1899727,5.7130332 45.1899379,5.7130267 45.1898842,5.7130105 45.1898079,5.7129297 45.1894783,5.7128992 45.1893194,5.7128909 45.1892691,5.7128819 45.1892176,5.7128717 45.1891592,5.712825 45.1888694,5.7128215 45.1888295,5.7128233 45.188785,5.7128329 45.1887392,5.7128574 45.1886725,5.7128797 45.1886346,5.7129192 45.188582,5.7129277 45.1885755,5.7129579 45.1885522,5.7129755 45.1885386,5.7130266 45.1885027,5.7130958 45.188462,5.7131533 45.1884361,5.7132129 45.1884167,5.7132928 45.1883945,5.7133688 45.1883765)",1998,1999,999999,403,286
1706,"LINESTRING(2.36558187604189 48.8423489359119,2.36051786543018 48.8381404015159,2.35897291322715 48.8356546581263,2.35575426240243 48.8310783078517)",,1906,999999,1458,95
1786,"LINESTRING(139.696674293615 35.5314695028587,139.695204787446 35.5300907129832,139.69375256962 35.5287681779947,139.692940019139 35.5281772510538,139.692075603755 35.5273752718163,139.691608819419 35.5271360834773,139.691038305277 35.5269109643837,139.690260331398 35.5267561946454,139.689153879717 35.5268265445707,139.688358617536 35.5270516638923,139.687338607359 35.5274596910608,139.686577921823 35.5278677161545,139.686076560885 35.5282335299917,139.685271727828 35.5292105851498,139.684562907195 35.5302376564277,139.684130699503 35.531222506949,139.683508320416 35.5328404494227,139.682280850544 35.5354009525685,139.680359263138 35.5396334189596,139.677943450951 35.5450839929348,139.674839253416 35.5519230166292,139.673922973087 35.5539484339883,139.671896575017 35.558580868042,139.670963006387 35.5609577177278,139.669361260681 35.5651818001322,139.669240242533 35.5655333806021,139.668496845298 35.5681350280941,139.667227197191 35.572678254256,139.666898719347 35.5738594479859,139.666604818105 35.5745906544181,139.666120745467 35.575237485313,139.66572311442 35.5755749602313,139.664824122392 35.576123353941,139.663942418707 35.5764045800251,139.662991561776 35.576629560178,139.66183324515 35.576629560178,139.65968996908 35.5766229930856,139.656681803538 35.5767214217173,139.654296017039 35.5766932992585,139.653051258866 35.5767495441576,139.65120140995 35.5769042174155,139.649144101295 35.5772276241835,139.647933919724 35.577635396063,139.646624403083 35.5783208104113,139.64468811262 35.5792910096209,139.64148977564 35.5810485869422,139.636009381484 35.5840574697087,139.632447990059 35.585997717375,139.629820167263 35.5871927740618,139.624564521138 35.5895041035294,139.623233321418 35.5900524018519,139.622213311284 35.5905585200556,139.621539067252 35.5909802827812,139.617604887487 35.5940432148989,139.615703173626 35.5955474262903,139.614199090855 35.5967001672931,139.610897939674 35.599215714311,139.610223695642 35.5997780032946,139.609670469802 35.6001575461291,139.609013514114 35.6003965166172,139.608391135027 35.6005511441987,139.607492142999 35.6007619995142,139.606195519923 35.6009869112413,139.60548669929 35.6011415376821,139.604829743601 35.601352391442,139.604241941116 35.6016897563024,139.600385607457 35.6039476920173,139.598812371439 35.604861355588,139.597688631415 35.6055641666195,139.597048964027 35.6061545231178,139.596737774484 35.6067027073945,139.596201836944 35.6076022837039,139.595648611104 35.6084737386112,139.595199115111 35.6088532401931,139.594645889228 35.6092749065159,139.593383842689 35.6099495679933,139.591568570375 35.6109896599797,139.589113630673 35.6124654429655,139.588525828188 35.6127746511936,139.587298884087 35.6135287841262,139.586987694544 35.6136271673862,139.586175144063 35.6138942070485,139.585310728679 35.6139925898502,139.584117835408 35.6140628632073,139.58290765388 35.6141612458104,139.582233409848 35.6143720652605,139.581507300956 35.614610993296,139.578474999932 35.6159031475411,139.576348538074 35.6167042410492,139.575501410991 35.6170274870319,139.574592840436 35.6174143004547,139.574195209345 35.6176391653634,139.573745713353 35.6180326774455,139.570927719162 35.6204077627971,139.570409069923 35.6207169403217,139.569717062296 35.6209528189555)",1927,1927,999999,17177,114
1709,"LINESTRING(2.36604276968347 48.8465149093821,2.36651483845478 48.8490565943857,2.36866060568613 48.8520782075799,2.37042013501451 48.8566526394532,2.37200800274434 48.8600126039532,2.36964765882107 48.864021678225,2.36376654531875 48.8679479946502,2.36067664054471 48.8711660623311)",,1906,999999,3088,95
1711,"LINESTRING(2.36073208999565 48.871131460421,2.35832883072942 48.8737283483869,2.35974503708789 48.8758170517584,2.35845757675798 48.8762686518323,2.35596848678384 48.8764662255836,2.35503459606363 48.8772862212909)",,1907,999999,998,95
1789,"LINESTRING(139.469112438469 35.6684880662059,139.466139141686 35.6679786096212,139.46503631888 35.6677853666092,139.464517343469 35.667715096317,139.463933496102 35.6677063125179,139.463209092891 35.6677502314708,139.462463065686 35.6679259070299,139.46192246628 35.6681367171862,139.461219687037 35.6685144173203,139.457326890216 35.6709870893164,139.454113727795 35.6730791447967,139.453583940373 35.6735270867936,139.453281204719 35.6738520627435,139.452978469038 35.6742824342745,139.452643297405 35.6750289916134,139.452578425476 35.6756525812101,139.452513553546 35.6762937316343,139.452461764035 35.6773823651421,139.452342832186 35.6779356750555,139.452126592403 35.6784362854807,139.451813044738 35.6789281102013,139.451391377208 35.6794023668895,139.450915649732 35.6797361013916,139.450234494457 35.6801137466368,139.449693895051 35.68035087181,139.446612478403 35.6814486643469,139.44064659611 35.6836125185876,139.439825965623 35.6838682011856,139.438863698688 35.68410531519,139.438128483466 35.6842458268739,139.43220351392 35.6850186366679,139.429230217216 35.6854489480827,139.428722053762 35.6855982392202,139.428181454356 35.6858704752707,139.427500299108 35.6862920002315,139.426992135654 35.6868013399171,139.426765083886 35.6871174801575,139.426368938936 35.6877760127386,139.425709407654 35.689312775036,139.424574148402 35.6919032502094,139.424120044894 35.6933345614034,139.423871369159 35.694124844923,139.423514804465 35.695303822936,139.423287752724 35.6959184733913,139.422898521146 35.6965155578761,139.422530913535 35.6969370265829,139.422098434022 35.697270687722,139.421601082551 35.6975604449534,139.42094155127 35.6977975182687,139.420206336076 35.697955566754,139.419394716057 35.6979906887701,139.413534618413 35.697867762248)",1929,1929,999999,6773,114
